semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,sentiment_label,sentiment_score
"['DELUSIONAL', 'MORON', 'ANGER', 'JUSTIFY', 'INDEED', 'UNJUSTLY', 'KILL', 'HAND', 'MALICIOUS', 'PERSON', 'SHOOTING', 'JUSTIFY', 'RIOTING', 'JUSTIFY', 'ONE', 'KNOW', 'HAPPEN', 'DAY', 'RIOT', 'TAKE', 'PLACE', 'BASIS', 'ASSUMPTION']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9694255590438844
"['RIGHT', 'BLACK', 'SHITTER', 'WHITE', 'MAN']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.955245852470398
"['MLK', 'SEE', 'CRY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9625495672225952
"['PAIR', 'WORK', 'BOOT', 'STEAL', 'FERGUSON', 'RIOT']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.969566285610199
"['RICH', 'BRAT']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9697365164756776
"['TELL', 'SISTER', 'AMAN']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.987777292728424
"['CORRUPT', 'POLICE', 'HARM', 'SAFE', 'DEFEND', 'SELF', 'FIGHT', 'BACK', 'SHOOT', 'DEAD', 'GET', 'READY', 'CAUSE', 'CATALYST', 'FACT', 'CITYTOWNGOVERNMENTUSA', 'CATALYST', 'POT', 'BOIL', 'MANY', 'YEAR', 'GENERATION', 'BRING', 'EQUALIZER', 'DOOR', 'STEP', 'ALSO', 'PURGE', 'FEEL', 'EFFECT']",False,True,True,True,True,False,False,False,False,False,False,False,NEGATIVE,0.9518977999687196
"['USELESS', 'NEGRO', 'BARELY', 'PASS', 'INNERCITY', 'HIGH', 'SCHOOL', 'GLAD', 'SHOOT', 'DEAD', 'STREET', 'DOG']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9042704105377196
"['EASY', 'COP', 'LOT', 'FRIEND', 'COP', 'JOE', 'KIND', 'GUY', 'THINK', 'FRIEND', 'HIGHLY', 'DOUBT', 'KNOW', 'LOT', 'COP', 'SAY', 'BADGE', 'NAVY', 'SEAL', 'SHOW', 'APTITUDE', 'PHYSICAL', 'PROWESS', 'SJWS', 'BRING', 'LOT', 'PEOPLE', 'IQ', 'POLICE', 'OFFICER', 'MUCH', 'NOBLE', 'CRITIC', 'KNOW', 'BAD', 'COP', 'NEW', 'BAD', 'PEOPLE', 'WALK', 'LIFE', 'GO', 'SIDEWALK', 'TRY', 'FORCE', 'POLICE', 'OFFICER', 'WORLD', 'COME', 'COP', 'TELL', 'WALK', 'SIDE', 'WALK', 'RUN', 'MANY', 'KID', 'WANT', 'RAPPER', 'ACT', 'HARD', 'HARD', 'ROB', 'PEOPLE', 'PUNK', 'TRAGEDY', 'LOSE', 'LIFE', 'TRIVIAL', 'BLACK', 'FRIEND', 'GO', 'STUFF', 'NEVER', 'GO', 'KNOW', 'FIGHT', 'COP', 'ALIVE', 'MAKE', 'LIFE', 'RESPECT', 'AUTHORITY', 'LIVE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.96382737159729
"['FUCKING', 'FUCK', 'EVEN', 'DEFEND', 'PROPERLY', 'JOKE']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.903637707233429
"['SHOOT', 'APPREHEND', 'EASIER', 'SAY', 'EVIDENCE', 'PRESENT', 'STILL', 'ATTACKIN', 'DARREN', 'SHOOT', 'TWICE', 'PEOPLE', 'MISCONCEPTION', 'MOVIE', 'GUN', 'SHOOT', 'ANYWHERE', 'BODY', 'DISABLE', 'ATTACKER', 'FALSE', 'BELIEF', 'CASE', 'PEOPLE', 'STILL', 'ATTACK', 'RUN', 'SHOOT', 'TIME', 'SAKE', 'CENT', 'SHOOT', 'TIME', 'ALIVE', 'ATTACK', 'SOMTHE', 'POUND', 'PERSON', 'BACK', 'HARD', 'SAY', 'GOIN', 'SHOOT', 'APPREHEND', 'COPNDUCTE', 'GENTLEMAN', 'HAPPEN', 'AGGRESIVE', 'PIECE', 'SHIT', 'MUSLIM', 'SHIT', 'HEAD', 'WELL', 'FILL', 'RAGE', 'ANSWER', 'PROGRESSION', 'COME', 'TOLERANCE', 'VIOLENCE']",True,True,False,False,False,False,True,False,False,False,True,False,NEGATIVE,0.9458257555961608
"['REPORT', 'INEQUALITY', 'ENFORCEMENT', 'STATISTIC', 'FIND', 'DESCRIPTION', 'QUESTION', 'MATH', 'CHECK', 'TEACH', 'BASIC', 'ALGEBRA', 'NUMBER', 'PROPORTIONAL', 'VIDEO', 'SCRATCH', 'SURFACE', 'ENCOURAGE', 'SUPPLEMENTAL', 'RESEARCH', 'WISH', 'KNOW']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9474952220916748
"['LOOK', 'PEOPLE', 'BLACK', 'LIFE', 'MATTER', 'WHITE', 'LIFE', 'MIKE', 'BROWN', 'LIFE', 'LAWFULLY', 'END', 'POLICE', 'OFFICER', 'ASSAULT', 'SUSPECT', 'FOOTBALL', 'PLAYER', 'INCH', 'MENTION', 'HIGH', 'OFFICER', 'INCH', 'ARM', 'BATON', 'GUN', 'TELL', 'PUT', 'HAND', 'WITCH', 'EVIDENCE', 'SHOW', 'SHOOT', 'ASSAULT', 'OFFICER', 'SAY', 'OFFICER', 'POLICE', 'OFFICER', 'SAY', 'OFFICER', 'STUPID', 'ELSE', 'OFFICER', 'ATTACK', 'MAN', 'MUCH', 'LARGE', 'TIME', 'STOP', 'THINK', 'MAYBE', 'DEFEND', 'MAYBE', 'LET', 'KILL']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9563931822776794
"['EVER', 'GET', 'SITUATION', 'RUN', 'ASSHOLE']",False,True,True,True,True,False,False,False,False,False,False,False,NEGATIVE,0.9670812487602234
"['MILITARY', 'TEACH', 'USE', 'LETHAL', 'WEAPON', 'USE', 'SIMILAREQUAL', 'SUPERIOR', 'LETHAL', 'WEAPON', 'DEFEND', 'USE', 'SUPERIOR', 'WEAPON', 'NOTNEVER', 'ALLOW', 'THINK', 'NOBLE', 'FRENCH', 'CONCEPT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9499061703681946
"['LOT', 'PEOPLE', 'ENTIRE', 'MEDIUM', 'MISS', 'HUGE', 'CRUCIAL', 'POINT', 'MICHEAL', 'BROWN', 'EVEN', 'STOP', 'FIRST', 'PLACE', 'DAY', 'HAPPEN', 'OFFICER', 'SAY', 'WALK', 'STREET', 'DAY', 'LATER', 'ROB', 'CONVENIENCE', 'STORE', 'FACT', 'OWNER', 'SAY', 'STORE', 'NEVER', 'ROB', 'OFFICER', 'APPARENTLY', 'FEAR', 'LIFE', 'PD', 'CLAIM', 'SERIOUSLY', 'INJURE', 'ALTERCATION', 'EVEN', 'VIDEO', 'SHOW', 'OFFICER', 'PERFECTLY', 'FINE', 'STAND', 'MIKE', 'BODY', 'HOUR', 'SHOOTING', 'ALSO', 'MIKE', 'BODY', 'FOOT', 'AWAY', 'OFFICER', 'APPARENTLY', 'CHARGE', 'MAN', 'POLICE', 'FULL', 'SHIT', 'SEE', 'SHIT', 'MAKE', 'BIGOT', 'FUCK', 'IDIOT']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9422740340232848
"['GREAT', 'VIDEO', 'LEVELHEADE', 'COGENT', 'FAIR', 'UNFORTUNATELY', 'COGNITIVE', 'DISSONANCE', 'CONFIRMATION', 'BIAS', 'TAKE', 'HOLD', 'WHOLE', 'DISCUSSION', 'BREATH', 'FRESH', 'AIR', 'THANK', 'STEFAN']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9689555764198304
"['GO', 'VIRAL', 'ALREADY', 'VIEW', 'POLICE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.918239176273346
"['LIKE', 'BEGINING', 'PEACEFUL', 'EVEN', 'FUCKING', 'REPORTER', 'WEAR', 'ARMOR']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.903002142906189
['AWESOME'],False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9188395142555236
"['UNDERSTAND', 'BLACK', 'COMMUNITY', 'WANT', 'RALLY', 'WANNA', 'THUG', 'VIDEO', 'GUY', 'ROB', 'STORE', 'COME', 'THINK', 'PROTESTER', 'GO', 'HOME', 'TURD', 'CROWD', 'FULL', 'RACIST', 'HATE', 'WHITE', 'COMMUNITY']",True,True,True,False,False,False,True,False,False,False,False,False,NEGATIVE,0.969315767288208
"['BLACKLIVESMATTER', 'BUILD', 'DECEIT', 'LIE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9666224718093872
"['STORE', 'ASSAULT', 'STORE', 'OWNER', 'FIGHT', 'POLICE', 'OFFICER', 'POLICE', 'WINDOW', 'GO', 'OFFICER', 'GUN', 'SHOOT', 'KILL', 'BROWN', 'SHIRT', 'SAY', 'ARM', 'HAPPEN', 'CRIMINAL', 'ACTIVITY', 'REGARDLESS', 'COLOR', 'SKIN', 'LINCH', 'MOB', 'MENTALITY', 'GET', 'WAY', 'PUBLIC', 'PRESSURE', 'FACT', 'SUPPORT', 'BROWNS', 'ACTIVITY', 'DAY', 'WONDER', 'BROWN', 'WANT', 'DEATH', 'SUICIDE', 'COP', 'FAMILY', 'SUE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9396536946296692
"['FUCK', 'DUMBASS', 'ATTENTION', 'WHORE', 'CAUSE', 'PROBLEM']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9470243453979492
"['NEED', 'EDUCATION']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9617499113082886
"['LET', 'NEWS']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9799392223358154
"['GUESS', 'GET', 'AWAY', 'LABEL', 'TITLE', 'POLICE', 'TITLE', 'LABEL', 'LOW', 'LIFE', 'THUG', 'ADDICT', 'GUESS', 'BAR', 'SMH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.983469784259796
"['PIECE', 'SHIT', 'BUSINESS', 'WEAR', 'EVEN', 'CHP', 'UNIFORM']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9456388354301452
"['MOVE', 'THINK']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9954891800880432
"['PERFECT', 'POLICE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9450668692588806
"['RUN', 'STUPID', 'ASS', 'STUPID', 'ENOUGH', 'STAND', 'MIDDLE', 'FREEWAY']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9747742414474488
"['FUCK', 'NEED', 'MILITARY', 'POLICE', 'CIVILIAN', 'WANNA', 'BRING', 'NEW', 'GEAR', 'DRESS', 'SOLDIER', 'STRUT', 'AROUND', 'TRY', 'LOOK', 'TOUGH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9700512886047364
"['PEOPLE', 'TRANSLATE', 'CONVERSATION', 'FUNNIEST', 'SAD', 'SHIT', 'EVERFUNNY', 'GET', 'WRONG', 'SAD', 'PEOPLE', 'REACH', 'DIRECTION', 'FIND', 'HOLE', 'GET', 'COP']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.94938862323761
['RUN'],False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9241126179695128
"['FAN', 'RIVER']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9670470356941224
"['LOVE', 'TRAYVON', 'VIDEO', 'LOVE', 'ONE', 'WISH', 'DELIVER', 'CABLE', 'NEWS', 'MAYBE', 'PEOPLE', 'GET', 'TRUTH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9882569909095764
"['SERIOUSLY', 'YOUTUBE', 'GO', 'FUCK', 'FIND', 'COMMENT', 'ANDROID', 'PHONE', 'WANT', 'REPLY', 'COURSE', 'SCROLL', 'COPY', 'PASTE', 'POST', 'COMMENT', 'ANDROID', 'DEVICE', 'FUCKING', 'ALMOST', 'TECHNOLOGY', 'ABLE', 'HANDLE', 'MOUNTAINOUS', 'TASK', 'HOP', 'COMPUTER', 'TRY', 'LOOK', 'GODDAMNE', 'COMMENT', 'COURSE', 'COMMENT', 'SYSTEM', 'YOUTUBE', 'BEYOND', 'FUCK', 'SEARCH', 'COMMENT', 'COMPLETELY', 'IMPOSSIBLE', 'HOUR', 'LATER', 'STILL', 'FIND', 'FUCKING', 'THING', 'SEARCH', 'STRING', 'READ', 'CLICK', 'SINGLE', 'STUPID', 'FUCKING', 'COMMENT', 'EXPAND', 'SEARCH', 'PIECE', 'COMMENT', 'WANT', 'FIND', 'PHRASE', 'REMEMBER', 'CLICK', 'FUCKING', 'VIEW', 'XXX', 'COMMENT', 'EXPAND', 'MIRACLE', 'ALFUCKINGMIGHTY', 'ACTUALLY', 'FIND', 'PIECE', 'SHIT', 'COMMENT', 'MORON', 'EVEN', 'MATTER', 'REPLY', 'THICKSKULLED', 'INBREED', 'TROGLODYTIC', 'FUCKNUT', 'AUTOMATICALLY', 'SCROLL', 'PAGE', 'COMMENT', 'RIGHT', 'CLICK', 'REPLY', 'COPY', 'PASTE', 'SCROLL', 'HOUR', 'FORFUCKINGBID', 'REPLY', 'RIGHT', 'ACTUAL', 'COMMENT', 'REPLY']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9603132605552672
"['CITY', 'FULL', 'REALLY', 'REALLY', 'REALLY', 'DUMB', 'PEOPLE', 'TRY', 'REASON']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9720947742462158
"['FREAKING', 'FREEWAY']",False,True,True,True,True,False,False,False,False,False,False,False,NEGATIVE,0.9506756663322448
['RUN'],False,True,True,True,False,False,False,False,False,False,False,False,NEGATIVE,0.9241126179695128
"['PUBLISH', 'TRUTH', 'STILL', 'UNCOVER', 'KNOW', 'LIKELYYOU', 'ASSUME', 'KNOW', 'ENTIRE', 'STORY', 'INVESTIGATE', 'FED', 'GO', 'INVESTIGATE', 'PD', 'GO', 'BACK', 'YEAR', 'CASE', 'THINK', 'GO', 'KNOW', 'TIME', 'GO', 'ASSUME', 'KNOW', 'ANSWER', 'LOOK', 'MICROSCOPE', 'MISLEADING', 'PEOPLE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9681764245033264
"['AGREE', 'TIME', 'RACE', 'WAR']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9937350153923036
"['COMMON', 'SENSE', 'REFRESHING', 'GREAT', 'JOB']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8676402568817139
"['TALK', 'GET', 'FUCKER', 'ROAD', 'PERIOD', 'RUN', 'LET', 'SUE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9895913004875184
"['BLACK', 'YOUNG', 'WOMAN', 'LIKE', 'THINK', 'NEED', 'PEOPLE', 'COUNTRY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9797378778457642
"['ROCKET', 'LAUNCHER', 'TAKE', 'CARE', 'LIGHTLY', 'ARMORED', 'VEHICLE', 'LOL']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9816898107528688
"['WORK', 'POOR', 'WHITE', 'FEAR', 'KID', 'PROFILE', 'WHOLE', 'LIFE', 'SEARCH', 'TIME', 'STOP', 'RECORD', 'LOVE', 'FUCKING', 'HOPE', 'WELL', 'KID']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9488593339920044
"['WONDER', 'TWIST', 'TRUTH', 'YEAR', 'SLAVERY', 'SIDE', 'BET', 'NEWS', 'PAY', 'RECORD']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9842235445976256
"['BIG', 'PROBLEM', 'CASE', 'MUCH', 'SHOOTING', 'MILITARIZED', 'POLICE', 'RESPONSE', 'PRIMARILY', 'PEACEFUL', 'PROTESTER', 'POLICE', 'SUPPRESSION', 'MEDIUM', 'COVERAGE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9211602210998536
"['EDUCATE', 'DUMB', 'ASSSS', 'RAP', 'REAL', 'PEOPLE', 'DISPISE']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9456741213798524
['BITCH'],False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9717520475387572
"['DAT', 'TUFF']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9954249262809752
"['YEA', 'FUCK', 'STORE', 'CLERK', 'DARE', 'TRY', 'JOB']",False,True,True,False,True,True,False,False,False,False,False,False,NEGATIVE,0.9870108366012572
"['TIME', 'TEST', 'POLICE', 'GUN', 'FIRE', 'FIRE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9905411601066588
"['BLACKLIVESMOVENT', 'THUG', 'STOP', 'CARP', 'U', 'WANNA', 'STAND', 'MURDER', 'YET', 'CHILD', 'DIE', 'GETTIN', 'SHOOT', 'CHEAST', 'BECASUE', 'ACT', 'PLANT', 'APE', 'MOVIE', 'EXCUSE', 'BLACK', 'KILL', 'BLACK', 'COME', 'COP', 'WHITE', 'CALL', 'NAME', 'RASTIST', 'NAME', 'GET', 'TRY', 'LISENE', 'OBEY', 'LAW', 'STOP', 'SHOOT', 'INNCENT', 'PPL', 'BENFIT', 'GUY', 'KILL', 'NEED', 'JAIL']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9647308588027954
"['BLACK', 'THUG', 'PLAN', 'SEATTLEMQRKSJOIN', 'TF']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9824805855751038
"['GO', 'BACK', 'PERIOD', 'BIG', 'MOUTH', 'MORON']",True,True,True,False,False,True,True,False,False,False,False,False,NEGATIVE,0.9500362277030944
"['STAND', 'WOMAN', 'SPEAK', 'TRUTH', 'APPLAUD', 'GUT', 'YOUNG', 'LADY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9869367480278016
"['FEEL', 'BLACK', 'UNDERSTAND']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9568200707435608
"['COP', 'MAKE', 'MONEY', 'ARREST', 'PEOPLE', 'EASY', 'MONEY', 'TAZE', 'MACE', 'HURT', 'GRAB', 'CUFF', 'HUGE', 'SAFETY', 'VIOLATION', 'RIGHT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9675878286361694
"['FERAL', 'HOODLUM', 'PUT', 'REST', 'LONG', 'NEED', 'FEAR', 'THUGGISH', 'BEHAVIOR', 'UPSET', 'BLAME', 'PARENT', 'FAIL', 'RAISE', 'RIGHT', 'PROVIDE', 'PROPER', 'SUPERVISION', 'DEFECTIVE', 'START', 'WAY', 'SOUND', 'CASE', 'QUALITY', 'CONTROL', 'THANK', 'OFFICER', 'JOB']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9656978845596312
"['PEOPLE', 'KNOW', 'GROUND', 'SAY', 'PEOPLE', 'FERGUSON', 'SAY', 'BLACKWHITE', 'THING', 'COP', 'STEP', 'BOUNDARY', 'SAY', 'PROTEST', 'DAYLIGHT', 'PEACEFUL', 'TAILGATE', 'COP', 'COME', 'MILITARYLIKE', 'OVERREACTIVE', 'FWIW']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9563267230987548
"['BROWN', 'SIDE', 'DEAD']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9636374711990356
"['ACCELERATE', 'GO', 'FAST', 'ENOUGH', 'ONE', 'ABLE', 'FILM', 'PLATE', 'TIME']",False,True,True,True,False,False,False,False,False,False,False,False,NEGATIVE,0.9631089568138124
"['WRONG', 'AUDIO']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9514052867889404
"['GREAT', 'VIDEO', 'WISH', 'FOCUS', 'SHIT', 'POLICE', 'THING', 'KEEP', 'RIOTER', 'SUPPORTER', 'COMPLETE', 'IDIOT']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.968425154685974
"['SAY', 'EXACTLY', 'LADY', 'SAY', 'INSTEAD', 'DEFEND', 'THUG', 'CLEAN', 'LANGUAGE', 'HOWEVER']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9462332725524902
"['NEW', 'EPISODE', 'SNL', 'ALSO', 'FEEL', 'SORRY', 'GUY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9326592683792114
"['REALLY', 'SAY', 'BRING', 'WATERMELON', 'SKITTLE', 'MAKE', 'LEAN', 'LOL', 'SAY', 'AAANNNYYTHE', 'MAKE', 'BLK', 'LOOK', 'CERTAIN', 'WAY', 'TRUTHEVEN', 'TREVON', 'SAY', 'LIMIT', 'NIGGA', 'FUCK', 'WHATKID', 'SAY', 'DUMB', 'THING', 'TIME', 'SAY', 'BATMAN', 'LOL', 'SICKEN', 'MAKE', 'KIND', 'EXCUSEWHY', 'TALK', 'SECOND', 'VIDEO', 'TBAT', 'COME', 'YEAR', 'SITUATION', 'COP', 'SAY', 'THINK', 'IMPORTANT', 'SHOW', 'MAKE', 'TRADE', 'STORE', 'OWNER', 'ROBBERY', 'LOL', 'TALK', 'CORRUPTION', 'POLICE', 'MEDIUM', 'WITHHOLDING', 'INFORMATION']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9743903279304504
"['OMG', 'TERRORIST', 'ISIS', 'UNDERCOVERAGENT', 'ARREST']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9747433066368104
"['FUCKING', 'EVIDENCE', 'EVIDENCE', 'MEAN', 'FACT', 'SUSPECT', 'ARMED', 'ROBBERY', 'AUTOPSY', 'REPORT', 'EVIDENCE', 'SHOW', 'COP', 'INNOCENT']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9460930824279784
"['GREAT', 'VIDEOTHANK', 'PEGGY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9451165795326232
['CUNT'],False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9735236763954164
"['FUCK', 'STUPID', 'ASS', 'GENERATION', 'LIKE', 'APOLOGIZE', 'GENERATION', 'AGREE', 'PEOPLE', 'RIGHT', 'PROTEST', 'SPEAK', 'LOVE', 'MESS', 'PEOPLE', 'GET', 'PETITION', 'SIGN', 'WRITE', 'GOVERNMENT', 'GET', 'FUCK', 'EVERYONE', 'DAY']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.931636929512024
"['SIGN', 'SAY', 'BLACK', 'LIFE', 'MATTER', 'BLOCK', 'BLACK', 'WHITE', 'PEOPLE']",False,True,True,False,True,False,False,False,False,False,False,False,NEGATIVE,0.9391971230506896
"['SAY', 'BLACK', 'PEOPLE', 'WHITE', 'PEOPLE', 'WHITE', 'WOMAN', 'SHOOT', 'RUBBER', 'BULLET', 'COME', 'NEXT', 'DAY', 'BLACK', 'PEOPLE', 'HELP', 'WALK']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9458983540534972
"['LOOK', 'DIMWAD', 'POLICEESCORTE', 'PEOPLE', 'HOLD', 'UPIDIOT']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.8994039297103882
"['RESPECTABLE', 'WOMAN']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9424986839294434
"['GUY', 'RIGHT', 'POINT', 'JUDGE', 'SPEAK', 'ABILITY', 'JUDGE', 'MESSEGE', 'RACIST', 'FUCK', 'SUCK', 'DICK', 'ALWAYS', 'MEDIUM', 'FOCUS', 'THING', 'MATTER', 'SHIT']",False,True,True,False,False,True,False,False,False,False,False,False,NEGATIVE,0.9634127020835876
"['COP', 'EVEN', 'WTFPROTESTER', 'WANT', 'BREAK', 'FACE', 'LOSER', 'NOLIFES']",False,True,True,True,False,False,False,False,False,False,False,False,NEGATIVE,0.9275341033935548
"['LIKE', 'TURTLE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9966613054275512
"['SEE', 'IMPOSE', 'GUNLAW', 'FACT', 'EVEN', 'MACHINE', 'GUN', 'PEOPLE', 'POLICE', 'CAR', 'BODY', 'PROTECTION', 'TANK', 'WANT', 'SAY']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9451016783714294
"['GIVE', 'WHOLE', 'STORY', 'GIVE', 'SIDE', 'HALF']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9714805483818054
"['HATE', 'BLACK', 'MUCH', 'ACTUALLY', 'SURPRISED', 'BLOODY', 'BRITISH', 'PEOPLE', 'CONQUER', 'ABSOLUTELY', 'FREEDOM', 'GAIN', 'DECADE', 'GO', 'HATE', 'PALE', 'WONDER', 'MOTHER', 'BLACK', 'WOMAN']",True,True,False,False,False,False,True,True,False,False,False,False,NEGATIVE,0.9511423110961914
"['FUCKING', 'SAVAGE', 'PROTEST', 'SUMTHE', 'REAL', 'GOVERNMENT', 'ROB', 'SENDIN', 'KID', 'ELEGAL', 'WAR', 'LAUGH', 'STOCK', 'CONGRAT']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.933872401714325
[],False,False,False,False,False,False,False,False,False,False,False,False,POSITIVE,0.9138098359107972
"['SHOOT', 'BLACK', 'IDIOT', 'MAKE', 'GIGGLE', 'INSIDE']",True,True,True,False,True,False,True,False,False,False,False,False,NEGATIVE,0.9674468636512756
"['MAJORITY', 'PEOPLE', 'FERGUSON', 'AFRICAN', 'AMERICAN', 'ELECT', 'OFFICIAL', 'AFRICAN', 'POLICE', 'CHIEF', 'ELECT', 'OFFICIAL', 'PEOPLE', 'COMMUNITY', 'STEP', 'FILL', 'ROLE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9437876343727112
"['FIND', 'CHANNEL', 'ALREADY', 'THANK', 'VID', 'R', 'EXCELLENT']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9753686189651488
"['SAD', 'STILL', 'CONTROL', 'KNOW', 'TIRED', 'DERREN', 'WRONG', 'RIGHT', 'KNOW', 'LET', 'LAST', 'JUDGE']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.957308828830719
"['SAY', 'SAVE', 'TAX', 'DOLLAR', 'BUY', 'PART', 'HARLEY', 'AR', 'LOLOL']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9908939599990844
"['FACT', 'PROVE', 'THUG']",False,True,True,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9864923357963562
"['THANK', 'RIGHT', 'ONBLACK', 'PEOPLE', 'GO', 'VOTE', 'YEARTHAT', 'RACE', 'BAITING', 'ABOUTDEMOCRAT', 'RALLY', 'BASESMH']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.9506983757019044
"['GUESS', 'NEVER', 'WRONG', 'LIFE', 'ACCORD', 'ANALYSIS', 'POLICE', 'RIGHT', 'SHOOT', 'TIME', 'MAKE', 'SURE', 'DEAD', 'ALREADY', 'DEAD', 'PROUD', 'OFFICER', 'TELL', 'HOPE', 'CHILD']",False,False,False,False,False,False,False,False,False,False,False,False,NEGATIVE,0.958013117313385
"['BOUT', 'HONKIE', 'INTENSIFIE']",True,True,False,False,False,False,True,False,False,False,False,False,NEGATIVE,0.9744433760643004
